Kat [deg]	Moment obrotowy [mNm]
325,83	-5,577
325,86	-5,642
325,89	-5,603
325,92	-5,619
325,95	-5,666
325,98	-5,571
326,01	-5,573
326,04	-5,524
326,07	-5,580
326,10	-5,457
326,13	-5,611
326,16	-5,613
326,19	-5,493
326,22	-5,699
326,25	-5,586
326,28	-5,704
326,31	-5,627
326,34	-5,513
326,37	-5,563
326,40	-5,629
326,43	-5,549
326,46	-5,593
326,49	-5,653
326,52	-5,482
326,55	-5,628
326,58	-5,499
326,61	-5,582
326,64	-5,606
326,67	-5,626
326,70	-5,619
326,73	-5,660
326,76	-5,707
326,79	-5,642
326,82	-5,548
326,85	-5,517
326,88	-5,490
326,91	-5,533
326,94	-5,412
326,97	-5,551
327,00	-5,600
327,03	-5,612
327,06	-5,455
327,09	-5,498
327,12	-5,444
327,15	-5,560
327,18	-5,526
327,21	-5,691
327,24	-5,531
327,27	-5,514
327,30	-5,609
327,33	-5,546
327,36	-5,553
327,39	-5,568
327,42	-5,583
327,45	-5,460
327,48	-5,528
327,51	-5,487
327,54	-5,474
327,57	-5,489
327,60	-5,483
327,63	-5,509
327,66	-5,610
327,69	-5,439
327,72	-5,533
327,75	-5,333
327,78	-5,509
327,81	-5,360
327,84	-5,526
327,87	-5,446
327,90	-5,446
327,93	-5,450
327,96	-5,502
327,99	-5,487
328,02	-5,539
328,05	-5,457
328,08	-5,540
328,11	-5,478
328,14	-5,460
328,17	-5,508
328,20	-5,427
328,23	-5,594
328,26	-5,558
328,29	-5,539
328,32	-5,545
328,35	-5,511
328,38	-5,559
328,41	-5,453
328,44	-5,431
328,47	-5,427
328,50	-5,475
328,53	-5,524
328,56	-5,602
328,59	-5,540
328,62	-5,508
328,65	-5,557
328,68	-5,495
328,71	-5,512
328,74	-5,407
328,77	-5,569
328,80	-5,612
328,83	-5,397
328,86	-5,548
328,89	-5,449
328,92	-5,439
328,95	-5,474
328,98	-5,628
329,01	-5,428
329,04	-5,432
329,07	-5,472
329,10	-5,565
329,13	-5,564
329,16	-5,382
329,19	-5,556
329,22	-5,584
329,25	-5,571
329,28	-5,427
329,31	-5,578
329,34	-5,592
329,37	-5,529
329,40	-5,597
329,43	-5,547
329,46	-5,564
329,49	-5,495
329,52	-5,630
329,55	-5,490
329,58	-5,556
329,61	-5,509
329,64	-5,511
329,67	-5,500
329,70	-5,484
329,73	-5,550
329,76	-5,661
329,79	-5,561
329,82	-5,591
329,85	-5,580
329,88	-5,581
329,91	-5,660
329,94	-5,488
329,97	-5,633
330,00	-5,741
330,03	-5,586
330,06	-5,540
330,09	-5,608
330,12	-5,641
330,15	-5,726
330,18	-5,675
330,21	-5,525
330,24	-5,634
330,27	-5,623
330,30	-5,626
330,33	-5,691
330,36	-5,703
330,39	-5,586
330,42	-5,663
330,45	-5,634
330,48	-5,604
330,51	-5,569
330,54	-5,638
330,57	-5,682
330,60	-5,610
330,63	-5,596
330,66	-5,603
330,69	-5,531
330,72	-5,606
330,75	-5,675
330,78	-5,621
330,81	-5,707
330,84	-5,619
330,87	-5,581
330,90	-5,549
330,93	-5,619
330,96	-5,720
330,99	-5,729
331,02	-5,596
331,05	-5,569
331,08	-5,683
331,11	-5,656
331,14	-5,690
331,17	-5,662
331,20	-5,652
331,23	-5,608
331,26	-5,678
331,29	-5,712
331,32	-5,569
331,35	-5,747
331,38	-5,650
331,41	-5,568
331,44	-5,730
331,47	-5,699
331,50	-5,689
331,53	-5,591
331,56	-5,696
331,59	-5,621
331,62	-5,639
331,65	-5,597
331,68	-5,715
331,71	-5,576
331,74	-5,584
331,77	-5,775
331,80	-5,790
331,83	-5,701
331,86	-5,632
331,89	-5,686
331,92	-5,673
331,95	-5,623
331,98	-5,717
332,01	-5,646
332,04	-5,699
332,07	-5,824
332,10	-5,670
332,13	-5,752
332,16	-5,695
332,19	-5,682
332,22	-5,619
332,25	-5,781
332,28	-5,653
332,31	-5,687
332,34	-5,717
332,37	-5,644
332,40	-5,605
332,43	-5,622
332,46	-5,663
332,49	-5,813
332,52	-5,714
332,55	-5,627
332,58	-5,759
332,61	-5,632
332,64	-5,731
332,67	-5,686
332,70	-5,735
332,73	-5,767
332,76	-5,610
332,79	-5,689
332,82	-5,748
332,85	-5,713
332,88	-5,744
332,91	-5,645
332,94	-5,764
332,97	-5,792
333,00	-5,703
333,03	-5,585
333,06	-5,655
333,09	-5,665
333,12	-5,633
333,15	-5,655
333,18	-5,825
333,21	-5,734
333,24	-5,721
333,27	-5,653
333,30	-5,705
333,33	-5,668
333,36	-5,731
333,39	-5,733
333,42	-5,775
333,45	-5,788
333,48	-5,714
333,51	-5,647
333,54	-5,741
333,57	-5,678
333,60	-5,597
333,63	-5,829
333,66	-5,719
333,69	-5,778
333,72	-5,687
333,75	-5,606
333,78	-5,624
333,81	-5,713
333,84	-5,683
333,87	-5,639
333,90	-5,629
333,93	-5,660
333,96	-5,720
333,99	-5,671
334,02	-5,713
334,05	-5,607
334,08	-5,793
334,11	-5,587
334,14	-5,722
334,17	-5,677
334,20	-5,684
334,23	-5,676
334,26	-5,619
334,29	-5,770
334,32	-5,605
334,35	-5,742
334,38	-5,523
334,41	-5,750
334,44	-5,586
334,47	-5,606
334,50	-5,509
334,53	-5,666
334,56	-5,646
334,59	-5,710
334,62	-5,638
334,65	-5,563
334,68	-5,684
334,71	-5,710
334,74	-5,724
334,77	-5,643
334,80	-5,708
334,83	-5,575
334,86	-5,655
334,89	-5,572
334,92	-5,698
334,95	-5,582
334,98	-5,625
335,01	-5,554
335,04	-5,638
335,07	-5,605
335,10	-5,601
335,13	-5,575
335,16	-5,568
335,19	-5,586
335,22	-5,631
335,25	-5,535
335,28	-5,563
335,31	-5,513
335,34	-5,410
335,37	-5,521
335,40	-5,555
335,43	-5,622
335,46	-5,525
335,49	-5,542
335,52	-5,554
335,55	-5,550
335,58	-5,568
335,61	-5,576
335,64	-5,488
335,67	-5,661
335,70	-5,473
335,73	-5,519
335,76	-5,514
335,79	-5,608
335,82	-5,662
335,85	-5,577
335,88	-5,628
335,91	-5,642
335,94	-5,694
335,97	-5,641
336,00	-5,691
336,03	-5,665
336,06	-5,564
336,09	-5,586
336,12	-5,591
336,15	-5,630
336,18	-5,565
336,21	-5,616
336,24	-5,674
336,27	-5,740
336,30	-5,512
336,33	-5,631
336,36	-5,637
336,39	-5,454
336,42	-5,592
336,45	-5,649
336,48	-5,528
336,51	-5,668
336,54	-5,634
336,57	-5,558
336,60	-5,650
336,63	-5,647
336,66	-5,550
336,69	-5,679
336,72	-5,597
336,75	-5,672
336,78	-5,496
336,81	-5,610
336,84	-5,664
336,87	-5,683
336,90	-5,467
336,93	-5,635
336,96	-5,499
336,99	-5,633
337,02	-5,642
337,05	-5,647
337,08	-5,540
337,11	-5,553
337,14	-5,702
337,17	-5,618
337,20	-5,613
337,23	-5,692
337,26	-5,533
337,29	-5,594
337,32	-5,519
337,35	-5,690
337,38	-5,609
337,41	-5,599
337,44	-5,651
337,47	-5,686
337,50	-5,572
337,53	-5,634
337,56	-5,602
337,59	-5,657
337,62	-5,597
337,65	-5,700
337,68	-5,667
337,71	-5,476
337,74	-5,705
337,77	-5,590
337,80	-5,769
337,83	-5,584
337,86	-5,645
337,89	-5,688
337,92	-5,686
337,95	-5,605
337,98	-5,590
338,01	-5,666
338,04	-5,578
338,07	-5,599
338,10	-5,580
338,13	-5,629
338,16	-5,670
338,19	-5,732
338,22	-5,704
338,25	-5,708
338,28	-5,738
338,31	-5,593
338,34	-5,644
338,37	-5,633
338,40	-5,539
338,43	-5,570
338,46	-5,645
338,49	-5,647
338,52	-5,642
338,55	-5,580
338,58	-5,715
338,61	-5,683
338,64	-5,622
338,67	-5,633
338,70	-5,645
338,73	-5,678
338,76	-5,625
338,79	-5,712
338,82	-5,616
338,85	-5,600
338,88	-5,683
338,91	-5,690
338,94	-5,663
338,97	-5,686
339,00	-5,702
339,03	-5,793
339,06	-5,693
339,09	-5,614
339,12	-5,692
339,15	-5,561
339,18	-5,590
339,21	-5,607
339,24	-5,668
339,27	-5,712
339,30	-5,650
339,33	-5,746
339,36	-5,797
339,39	-5,638
339,42	-5,656
339,45	-5,699
339,48	-5,727
339,51	-5,617
339,54	-5,635
339,57	-5,594
339,60	-5,611
339,63	-5,702
339,66	-5,686
339,69	-5,608
339,72	-5,597
339,75	-5,599
339,78	-5,687
339,81	-5,560
339,84	-5,667
339,87	-5,731
339,90	-5,541
339,93	-5,595
339,96	-5,700
339,99	-5,637
340,02	-5,635
340,05	-5,772
340,08	-5,680
340,11	-5,659
340,14	-5,643
340,17	-5,698
340,20	-5,700
340,23	-5,747
340,26	-5,792
340,29	-5,713
340,32	-5,820
340,35	-5,777
340,38	-5,726
340,41	-5,853
340,44	-5,707
340,47	-5,708
340,50	-5,695
340,53	-5,758
340,56	-5,557
340,59	-5,719
340,62	-5,792
340,65	-5,670
340,68	-5,719
340,71	-5,725
340,74	-5,770
340,77	-5,820
340,80	-5,802
340,83	-5,758
340,86	-5,877
340,89	-5,757
340,92	-5,775
340,95	-5,886
340,98	-5,716
341,01	-5,796
341,04	-5,689
341,07	-5,535
341,10	-5,691
341,13	-5,705
341,16	-5,698
341,19	-5,697
341,22	-5,692
341,25	-5,643
341,28	-5,682
341,31	-5,712
341,34	-5,701
341,37	-5,715
341,40	-5,762
341,43	-5,722
341,46	-5,745
341,49	-5,709
341,52	-5,726
341,55	-5,749
341,58	-5,717
341,61	-5,788
341,64	-5,755
341,67	-5,758
341,70	-5,688
341,73	-5,832
341,76	-5,707
341,79	-5,746
341,82	-5,757
341,85	-5,722
341,88	-5,716
341,91	-5,737
341,94	-5,753
341,97	-5,727
342,00	-5,618
342,03	-5,811
342,06	-5,706
342,09	-5,741
342,12	-5,746
342,15	-5,656
342,18	-5,655
342,21	-5,648
342,24	-5,725
342,27	-5,715
342,30	-5,624
342,33	-5,705
342,36	-5,819
342,39	-5,645
342,42	-5,778
342,45	-5,737
342,48	-5,753
342,51	-5,660
342,54	-5,668
342,57	-5,684
342,60	-5,826
342,63	-5,752
342,66	-5,677
342,69	-5,791
342,72	-5,629
342,75	-5,716
342,78	-5,794
342,81	-5,644
342,84	-5,689
342,87	-5,573
342,90	-5,711
342,93	-5,655
342,96	-5,702
342,99	-5,548
343,02	-5,750
343,05	-5,550
343,08	-5,677
343,11	-5,742
343,14	-5,658
343,17	-5,718
343,20	-5,641
343,23	-5,709
343,26	-5,582
343,29	-5,826
343,32	-5,758
343,35	-5,791
343,38	-5,712
343,41	-5,835
343,44	-5,682
343,47	-5,607
343,50	-5,595
343,53	-5,690
343,56	-5,608
343,59	-5,584
343,62	-5,599
343,65	-5,700
343,68	-5,522
343,71	-5,681
343,74	-5,714
343,77	-5,454
343,80	-5,736
343,83	-5,670
343,86	-5,654
343,89	-5,609
343,92	-5,659
343,95	-5,517
343,98	-5,720
344,01	-5,739
344,04	-5,709
344,07	-5,676
344,10	-5,757
344,13	-5,602
344,16	-5,621
344,19	-5,696
344,22	-5,508
344,25	-5,539
344,28	-5,601
344,31	-5,525
344,34	-5,561
344,37	-5,606
344,40	-5,765
344,43	-5,589
344,46	-5,649
344,49	-5,632
344,52	-5,579
344,55	-5,637
344,58	-5,738
344,61	-5,467
344,64	-5,562
344,67	-5,693
344,70	-5,597
344,73	-5,568
344,76	-5,548
344,79	-5,677
344,82	-5,644
344,85	-5,572
344,88	-5,539
344,91	-5,667
344,94	-5,479
344,97	-5,693
345,00	-5,619
345,03	-5,606
345,06	-5,664
345,09	-5,603
345,12	-5,610
345,15	-5,529
345,18	-5,655
345,21	-5,650
345,24	-5,603
345,27	-5,698
345,30	-5,575
345,33	-5,611
345,36	-5,528
345,39	-5,625
345,42	-5,580
345,45	-5,751
345,48	-5,671
345,51	-5,672
345,54	-5,645
345,57	-5,661
345,60	-5,673
345,63	-5,551
345,66	-5,674
345,69	-5,676
345,72	-5,738
345,75	-5,644
345,78	-5,579
345,81	-5,680
345,84	-5,489
345,87	-5,491
345,90	-5,665
345,93	-5,493
345,96	-5,701
345,99	-5,559
346,02	-5,703
346,05	-5,606
346,08	-5,588
346,11	-5,463
346,14	-5,658
346,17	-5,496
346,20	-5,700
346,23	-5,536
346,26	-5,673
346,29	-5,532
346,32	-5,588
346,35	-5,531
346,38	-5,463
346,41	-5,580
346,44	-5,427
346,47	-5,552
346,50	-5,605
346,53	-5,594
346,56	-5,561
346,59	-5,523
346,62	-5,638
346,65	-5,619
346,68	-5,545
346,71	-5,601
346,74	-5,468
346,77	-5,619
346,80	-5,642
346,83	-5,689
346,86	-5,782
346,89	-5,713
346,92	-5,577
346,95	-5,805
346,98	-5,575
347,01	-5,608
347,04	-5,733
347,07	-5,657
347,10	-5,543
347,13	-5,711
347,16	-5,685
347,19	-5,592
347,22	-5,660
347,25	-5,619
347,28	-5,584
347,31	-5,683
347,34	-5,618
347,37	-5,649
347,40	-5,648
347,43	-5,575
347,46	-5,624
347,49	-5,542
347,52	-5,703
347,55	-5,620
347,58	-5,668
347,61	-5,604
347,64	-5,682
347,67	-5,776
347,70	-5,727
347,73	-5,788
347,76	-5,737
347,79	-5,622
347,82	-5,667
347,85	-5,817
347,88	-5,679
347,91	-5,726
347,94	-5,582
347,97	-5,736
348,00	-5,621
348,03	-5,716
348,06	-5,589
348,09	-5,618
348,12	-5,693
348,15	-5,605
348,18	-5,789
348,21	-5,636
348,24	-5,788
348,27	-5,818
348,30	-5,685
348,33	-5,606
348,36	-5,843
348,39	-5,679
348,42	-5,778
348,45	-5,747
348,48	-5,765
348,51	-5,794
348,54	-5,656
348,57	-5,681
348,60	-5,661
348,63	-5,829
348,66	-5,820
348,69	-5,772
348,72	-5,656
348,75	-5,610
348,78	-5,662
348,81	-5,748
348,84	-5,705
348,87	-5,721
348,90	-5,713
348,93	-5,738
348,96	-5,770
348,99	-5,762
349,02	-5,714
349,05	-5,816
349,08	-5,669
349,11	-5,759
349,14	-5,712
349,17	-5,765
349,20	-5,949
349,23	-5,868
349,26	-5,763
349,29	-5,808
349,32	-5,673
349,35	-5,725
349,38	-5,776
349,41	-5,592
349,44	-5,634
349,47	-5,757
349,50	-5,768
349,53	-5,681
349,56	-5,595
349,59	-5,735
349,62	-5,727
349,65	-5,764
349,68	-5,768
349,71	-5,887
349,74	-5,623
349,77	-5,877
349,80	-5,767
349,83	-5,672
349,86	-5,700
349,89	-5,629
349,92	-5,783
349,95	-5,669
349,98	-5,619
350,01	-5,823
350,04	-5,867
350,07	-5,833
350,10	-5,809
350,13	-5,872
350,16	-5,833
350,19	-5,848
350,22	-5,702
350,25	-5,793
350,28	-5,821
350,31	-5,721
350,34	-5,817
350,37	-5,653
350,40	-5,718
350,43	-5,708
350,46	-5,661
350,49	-5,847
350,52	-5,861
350,55	-5,719
350,58	-5,824
350,61	-5,696
350,64	-5,631
350,67	-5,841
350,70	-5,572
350,73	-5,628
350,76	-5,723
350,79	-5,818
350,82	-5,737
350,85	-5,793
350,88	-5,783
350,91	-5,682
350,94	-5,655
350,97	-5,702
351,00	-5,883
351,03	-5,712
351,06	-5,736
351,09	-5,695
351,12	-5,851
351,15	-5,853
351,18	-5,890
351,21	-5,780
351,24	-5,681
351,27	-5,842
351,30	-5,700
351,33	-5,654
351,36	-5,826
351,39	-5,702
351,42	-5,861
351,45	-5,760
351,48	-5,594
351,51	-5,737
351,54	-5,721
351,57	-5,738
351,60	-5,631
351,63	-5,722
351,66	-5,736
351,69	-5,614
351,72	-5,738
351,75	-5,657
351,78	-5,741
351,81	-5,835
351,84	-5,690
351,87	-5,664
351,90	-5,605
351,93	-5,729
351,96	-5,736
351,99	-5,670
352,02	-5,676
352,05	-5,636
352,08	-5,772
352,11	-5,752
352,14	-5,533
352,17	-5,729
352,20	-5,712
352,23	-5,765
352,26	-5,673
352,29	-5,640
352,32	-5,611
352,35	-5,564
352,38	-5,713
352,41	-5,664
352,44	-5,668
352,47	-5,617
352,50	-5,869
352,53	-5,714
352,56	-5,523
352,59	-5,605
352,62	-5,642
352,65	-5,752
352,68	-5,687
352,71	-5,625
352,74	-5,861
352,77	-5,631
352,80	-5,665
352,83	-5,741
352,86	-5,637
352,89	-5,635
352,92	-5,589
352,95	-5,625
352,98	-5,534
353,01	-5,754
353,04	-5,782
353,07	-5,599
353,10	-5,473
353,13	-5,473
353,16	-5,574
353,19	-5,447
353,22	-5,452
353,25	-5,396
353,28	-5,526
353,31	-5,556
353,34	-5,620
353,37	-5,435
353,40	-5,663
353,43	-5,687
353,46	-5,566
353,49	-5,755
353,52	-5,689
353,55	-5,719
353,58	-5,475
353,61	-5,537
353,64	-5,574
353,67	-5,484
353,70	-5,644
353,73	-5,485
353,76	-5,608
353,79	-5,579
353,82	-5,620
353,85	-5,611
353,88	-5,458
353,91	-5,497
353,94	-5,528
353,97	-5,593
354,00	-5,562
354,03	-5,625
354,06	-5,502
354,09	-5,633
354,12	-5,571
354,15	-5,609
354,18	-5,574
354,21	-5,485
354,24	-5,705
354,27	-5,487
354,30	-5,483
354,33	-5,516
354,36	-5,618
354,39	-5,713
354,42	-5,588
354,45	-5,527
354,48	-5,506
354,51	-5,593
354,54	-5,597
354,57	-5,595
354,60	-5,474
354,63	-5,537
354,66	-5,607
354,69	-5,350
354,72	-5,544
354,75	-5,544
354,78	-5,549
354,81	-5,457
354,84	-5,589
354,87	-5,501
354,90	-5,594
354,93	-5,443
354,96	-5,568
354,99	-5,474
355,02	-5,537
355,05	-5,575
355,08	-5,668
355,11	-5,551
355,14	-5,335
355,17	-5,529
355,20	-5,368
355,23	-5,399
355,26	-5,440
355,29	-5,354
355,32	-5,414
355,35	-5,582
355,38	-5,396
355,41	-5,400
355,44	-5,435
355,47	-5,528
355,50	-5,292
355,53	-5,476
355,56	-5,579
355,59	-5,605
355,62	-5,420
355,65	-5,456
355,68	-5,433
355,71	-5,434
355,74	-5,445
355,77	-5,602
355,80	-5,543
355,83	-5,607
355,86	-5,301
355,89	-5,495
355,92	-5,459
355,95	-5,351
355,98	-5,314
356,01	-5,364
356,04	-5,453
356,07	-5,396
356,10	-5,465
356,13	-5,374
356,16	-5,438
356,19	-5,318
356,22	-5,325
356,25	-5,581
356,28	-5,341
356,31	-5,563
356,34	-5,499
356,37	-5,382
356,40	-5,510
356,43	-5,389
356,46	-5,484
356,49	-5,617
356,52	-5,402
356,55	-5,595
356,58	-5,506
356,61	-5,572
356,64	-5,571
356,67	-5,452
356,70	-5,301
356,73	-5,521
356,76	-5,310
356,79	-5,247
356,82	-5,349
356,85	-5,478
356,88	-5,545
356,91	-5,296
356,94	-5,519
356,97	-5,242
357,00	-5,537
357,03	-5,413
357,06	-5,665
357,09	-5,570
357,12	-5,360
357,15	-5,450
357,18	-5,360
357,21	-5,497
357,24	-5,561
357,27	-5,470
357,30	-5,508
357,33	-5,476
357,36	-5,639
357,39	-5,384
357,42	-5,482
357,45	-5,673
357,48	-5,544
357,51	-5,609
357,54	-5,368
357,57	-5,486
357,60	-5,555
357,63	-5,406
357,66	-5,495
357,69	-5,438
357,72	-5,538
357,75	-5,751
357,78	-5,566
357,81	-5,596
357,84	-5,691
357,87	-5,562
357,90	-5,694
357,93	-5,593
357,96	-5,409
357,99	-5,568
358,02	-5,543
358,05	-5,411
358,08	-5,602
358,11	-5,663
358,14	-5,595
358,17	-5,595
358,20	-5,569
358,23	-5,537
358,26	-5,349
358,29	-5,479
358,32	-5,285
358,35	-5,541
358,38	-5,508
358,41	-5,476
358,44	-5,696
358,47	-5,501
358,50	-5,499
358,53	-5,600
358,56	-5,531
358,59	-5,500
358,62	-5,588
358,65	-5,494
358,68	-5,463
358,71	-5,654
358,74	-5,459
358,77	-5,527
358,80	-5,453
358,83	-5,522
358,86	-5,612
358,89	-5,550
358,92	-5,733
358,95	-5,539
358,98	-5,596
359,01	-5,505
359,04	-5,562
359,07	-5,497
359,10	-5,559
359,13	-5,559
359,16	-5,808
359,19	-5,585
359,22	-5,612
359,25	-5,517
359,28	-5,573
359,31	-5,597
359,34	-5,602
359,37	-5,470
359,40	-5,657
359,43	-5,533
359,46	-5,566
359,49	-5,684
359,52	-5,463
359,55	-5,710
359,58	-5,580
359,61	-5,418
359,64	-5,826
359,67	-5,822
359,70	-5,627
359,73	-5,653
359,76	-5,746
359,79	-5,686
359,82	-5,554
359,85	-5,701
359,88	-5,669
359,91	-5,601
359,94	-5,569
359,97	-5,599
